Serial Number,Artist,Song Name,Year,Spotify URL
Card-239,Dead Or Alive,You Spin Me Round (Like a Record) - Rip It Up Version,1987,https://open.spotify.com/track/5gMnyAfZHIZ2eC8lSTBPQI
Card-240,Dido,Take You Home,2019,https://open.spotify.com/track/2Y1nYcVwVnPOn1FHZ0dc5L
Card-241,Dido,White Flag,2003,https://open.spotify.com/track/4kbz7rHVbyjKasuuqelccQ
Card-242,Dido,Thank You,1999,https://open.spotify.com/track/3yUcJwYu7fXAfqMj9krY6l
Card-243,Dido,Here With Me,1999,https://open.spotify.com/track/4xFxK0FXmNlUDRgCaIQCVn
Card-244,Dido,Hunter,1999,https://open.spotify.com/track/49HyHz6uWXHV6GT8bhX3t9
Card-245,Dido,Don't Believe in Love,2008,https://open.spotify.com/track/2J6k177s1twKl3yG9YnQ4l
Card-246,Dido,Honestly Ok,1999,https://open.spotify.com/track/4bNKvePgcSeo9eQM2yIbVE
Card-247,Dido,I'm No Angel,1999,https://open.spotify.com/track/5dCuH9N152aEx14Hk2EWiw
Card-248,Caravan Palace,Miracle,2019,https://open.spotify.com/track/7KBD8vywR9tAK65ZDDNlvA
Card-249,Electric Mantis,"Flips and Flops, Drips and Drops",2016,https://open.spotify.com/track/06iwhAevuCgupNwTg3wSC3
Card-250,Dido,White Flag,2003,https://open.spotify.com/track/6si71supnBUhddjR2FJc2L
Card-251,Dido,Life for Rent,2003,https://open.spotify.com/track/7nYS7mmZh0K8EbM8DBRwb9
Card-252,Michael Jackson,Dirty Diana,1979,https://open.spotify.com/track/6JZYMxvcoeLD4IifJPvDux
Card-253,Ellie Goulding,"In This Together - Music From ""Our Planet""",2019,https://open.spotify.com/track/4Zb9dRdpJMcHjT6wExZa8x
Card-254,Cyrus Reynolds,The Wolves,2017,https://open.spotify.com/track/1bzPN4S5yTVdBRDZNA4s3k
Card-255,Lisa Gerrard,Elysium,2007,https://open.spotify.com/track/4KscmBsFFjcfnD3XbYIklO
Card-256,Rudimental,Feel the Love (feat. John Newman),2013,https://open.spotify.com/track/0k73nWaD6RPx2sHFEkGPcn
Card-257,Rudimental,Baby (feat. MNEK & Sinéad Harnett),2013,https://open.spotify.com/track/2TFbiAYJ7PhF2FTAFzIN1Z
Card-258,Adumbration,Adumbration,2018,https://open.spotify.com/track/7EOou80jtKNv4t6P5ZYp1h
Card-259,Nigel Stanford,Solar Echoes,2014,https://open.spotify.com/track/5fwkGDa7UkgBHyCGVK3pun
Card-260,Zero Cult,Catatonia,2018,https://open.spotify.com/track/4FlxAFmB4NzEUAQx7m37Ni
Card-261,Naomi Scott,Speechless (Full),2019,https://open.spotify.com/track/0XPsOSYzDJZJArevQNm2AR
Card-262,Satin Jackets,Feel Good,2016,https://open.spotify.com/track/48MBgGMN8k8ctL9MoxiZL3
Card-263,Sylvaine,L'appel Du Vide,2018,https://open.spotify.com/track/2VUxvWxmUJXp2neuoOq1zx
Card-264,Moby,Sweet Apocalypse,2008,https://open.spotify.com/track/2u5OxLRtgdazMVLcRev2ds
Card-265,Nibana,Through the Ard,2016,https://open.spotify.com/track/0yExWeDAQnV4xGk6WmEwDi
Card-266,Au/Ra,Panic Room,2018,https://open.spotify.com/track/7uUahoeqGNRMbpdeiLj1rS
Card-267,City of the Sun,Everything,2016,https://open.spotify.com/track/1f7m3aueLvkYG3xTEqDxkY
Card-268,Anna Ternheim,This Is the One,2019,https://open.spotify.com/track/0UfGAg69CZxmI507pbzzW1
Card-269,El Ten Eleven,My Only Swerving,2005,https://open.spotify.com/track/1l0aqj8C1yDkdpksIDZZSr
Card-270,Anna Ternheim,The Longer The Waiting (The Sweeter The Kiss),2011,https://open.spotify.com/track/5ymLmTc9ngNTn2f4oCQF2e
Card-271,Anna Ternheim,Shoreline - Radio Version,2005,https://open.spotify.com/track/6G0MfBXF1QlLpgP8pKngzs
Card-272,Anna Ternheim,Kärleken väntar,2016,https://open.spotify.com/track/1Q3iESfwaI54yJYZYGrLo2
Card-273,City of the Sun,Perfect Instance,2017,https://open.spotify.com/track/69KvYHBTocvA6jLNN7WbQk
Card-274,City of the Sun,Young Folks,2017,https://open.spotify.com/track/3xSB3CRtQBcuAz63Wu6Tra
Card-275,Anna Ternheim,You Belong With Me,2019,https://open.spotify.com/track/3gqBdUbj8PRJhCruDes9Nt
Card-276,Anna Ternheim,Remember This,2019,https://open.spotify.com/track/1U0cKXD2C0mgVsu5dfamzC
Card-277,Anna Ternheim,When You Were Mine,2019,https://open.spotify.com/track/04kqOYdt4lHFKCzan5SpRx
Card-278,Anna Ternheim,Show Me The Meaning Of Being Lonely,2016,https://open.spotify.com/track/4AxIU7R7grPIgl8m6xhvke
Card-279,Lykke Li,deep end - alt version,2019,https://open.spotify.com/track/0blUx9xrqGMOo9ZZnNq3b3
Card-280,Smith & Thell,Forgive Me Friend,2018,https://open.spotify.com/track/6LS5QB8GW8raREqEEQPEMs
Card-281,Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",2019,https://open.spotify.com/track/4Y0TtDriFlN3XZoQx6PYsu
Card-282,Richard Marx,Right Here Waiting,1989,https://open.spotify.com/track/4LFwNJWoj74Yd71fIr1W8x
Card-283,Emma Jensen,Someone to Break Your Heart,2019,https://open.spotify.com/track/1j1eVY0fZLQH5W0UMNz5hd
Card-284,Kacey Musgraves,Slow Burn,2018,https://open.spotify.com/track/6ET9kf9riLETWs9lePUEAI
Card-285,Kacey Musgraves,Rainbow,2018,https://open.spotify.com/track/79qxwHypONUt3AFq0WPpT9
Card-286,Satellite Mode,Gave It All 2.0,2018,https://open.spotify.com/track/09J3EKe9XHTEuRcTQ5bRW5
Card-287,Danheim,Ymir,2019,https://open.spotify.com/track/6OMd2Tyoo1t331SqqnTdKR
Card-288,Danheim,Temple of Odin,2017,https://open.spotify.com/track/6EoV4My3F8ZdTrUfiTXva2
Card-289,Satellite Mode,Gave It All,2018,https://open.spotify.com/track/2kUn5FYkGy5HR5W62kHfkp
Card-290,Your Smith,Debbie,2018,https://open.spotify.com/track/2lnZ26Iq1QOcW8dgazCuk3
Card-291,Amon Tobin,Slowly,2000,https://open.spotify.com/track/15J6PrzKaLtvw0dBr9sq72
Card-292,John Mayer,Waiting On the World to Change,2006,https://open.spotify.com/track/5imShWWzwqfAJ9gXFpGAQh
Card-293,Taylor Swift,the 1,2020,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8
Card-294,Taylor Swift,cardigan,2020,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
Card-295,Taylor Swift,betty,2020,https://open.spotify.com/track/5kI4eCXXzyuIUXjQra0Cxi
Card-296,Taylor Swift,august,2020,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K
Card-297,Billie Eilish,bad guy,2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
Card-298,Ladytron,Ghosts - Single Edit,2011,https://open.spotify.com/track/4QIxv5yjb9TvbJeVzMQFt1
Card-299,City of the Sun,Young Folks,2017,https://open.spotify.com/track/2R5k6cUbYlhJfZGO1erVMV
Card-300,Amethystium,Mesmerized,2014,https://open.spotify.com/track/6RZ5al0ehjna3EYgIZHoQe
Card-301,Heilung,In Maidjan,2018,https://open.spotify.com/track/4vy2YnIiU37OB7BonhYWgZ
Card-302,Heilung,Norupo,2019,https://open.spotify.com/track/7oGwKNBX90dXL53ZbhPxJk
Card-303,Myrkur,Bonden og Kragen,2018,https://open.spotify.com/track/2d5PG08IFKFdVo2MSXghdq
Card-304,Myrkur,House Carpenter,2020,https://open.spotify.com/track/2reP1SrOvXsViM6eeLqZmA
Card-305,Myrkur,Två Konungabarn (Single),2017,https://open.spotify.com/track/2nORanpTcgRQ00AM6vOvJy
Card-306,Myrkur,Leaves of Yggdrasil,2020,https://open.spotify.com/track/493p02EmIa0C93GchYyF6x
Card-307,SKÁLD,Grótti,2020,https://open.spotify.com/track/1S5t8hop6LjcNecjLjRZuS
Card-308,Amethystium,Treasure,2008,https://open.spotify.com/track/6gtMWTfhF0DsRVvLFf5YzD
Card-309,Clannad,Theme from Harry's Game - Remastered,1983,https://open.spotify.com/track/2hcxPnu5RljXH0eMOtctuF
Card-310,Loreena McKennitt,The Mystic's Dream,1994,https://open.spotify.com/track/5MqvFB5KuA0lDcRMXVgbCX
Card-311,Loreena McKennitt,Dante's Prayer,1997,https://open.spotify.com/track/4y7vAUvjCeqSbGdWzCMsRm
Card-312,Heilung,Traust,2019,https://open.spotify.com/track/4Hzss8q0jDWa2PjXDGqYZL
Card-313,Danheim,Hefna,2020,https://open.spotify.com/track/7M0hyrLQddwoVRazGU2yOI
Card-314,Sia,Courage to Change,2020,https://open.spotify.com/track/2MbgQKWhoii8bqsMBWWWgA
Card-315,Shocking Blue,Venus,1969,https://open.spotify.com/track/0Z3xhSOhrawLV81YdiDiiJ
Card-316,Sleeping At Last,Saturn,2014,https://open.spotify.com/track/3tJjZMHLqhD8DaGgdBICnc
Card-317,Olive James,Head Above Water,2020,https://open.spotify.com/track/5cCrAqQUDph1sbrYMz8HoO
Card-318,Anima Sound System,Csinálj Gyereket!,2003,https://open.spotify.com/track/0gSynqHdbc8z3RvpVweLLb
Card-319,Lucy McWilliams,Fair Play,2020,https://open.spotify.com/track/2bo0Th0LniI0U1KbwNm9mk
Card-320,St. South,Slacks,2014,https://open.spotify.com/track/01qIefOW1UdSDS1mHoSZ3x
Card-321,Camila Cabello,Havana (feat. Young Thug),2018,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
Card-322,Taylor Swift,cowboy like me,2021,https://open.spotify.com/track/52OkpDsU6MmPx1AwGOb6Ap
Card-323,Alicia Keys,No One,2007,https://open.spotify.com/track/6IwKcFdiRQZOWeYNhUiWIv
Card-324,Camila Cabello,My Oh My (feat. DaBaby),2019,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
Card-325,Shawn Mendes,Señorita,2019,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
Card-326,Taylor Swift,champagne problems,2021,https://open.spotify.com/track/1gcyHQpBQ1lfXGdhZmWrHP
Card-327,Taylor Swift,"no body, no crime (feat. HAIM)",2021,https://open.spotify.com/track/6uwfVkaOM1mcMkFmSn35ix
Card-328,Malaki,Fair Play - Acoustic Version,2020,https://open.spotify.com/track/47MaqBFCgw4coZjhTCc6ft
Card-329,Damien Rice,My Favourite Faded Fantasy,2014,https://open.spotify.com/track/7tDS5ATQal5W6BqH2w9uS3
Card-330,Damien Rice,9 Crimes,2006,https://open.spotify.com/track/5GZEeowhvSieFDiR8fQ2im
Card-331,Junge Junge,Wicked Hearts,2019,https://open.spotify.com/track/0iYdflVjQStuXFDspvUFrp
Card-332,Wardruna,Heimta Thurs,2009,https://open.spotify.com/track/3OsEHXLj2p0ERAfQZjIwTm
Card-333,Dropkick Murphys,Rose Tattoo,2013,https://open.spotify.com/track/3j5QcKYJ836ZBbcj1OoEod
Card-334,Corvus Corax,Sverker,2011,https://open.spotify.com/track/4y7XoIZ76dBXCvHQaZaJOU
Card-335,Zergananda,The Path to Valhalla (Instrumental),2017,https://open.spotify.com/track/5GEa4q5IH058LBbOh5DftQ
Card-336,Cat & Calmell,dramatic,2021,https://open.spotify.com/track/5uBlr2RNpuu3n7ROgiQa7w
Card-337,Plàsi,Sorrow,2019,https://open.spotify.com/track/33ry67NZycIR011igWIFD3
Card-338,RITUAL,Josephine,2015,https://open.spotify.com/track/7fljdg3Q8zaqJQiolsMIfU
Card-339,At Sea,Something in the Way,2012,https://open.spotify.com/track/1zqGCCE9jK7BeTMy1nLz98
Card-340,The Asteroids Galaxy Tour,Lady Jesus,2009,https://open.spotify.com/track/1LnhoyHO1OyPSOhvRqBtQV
Card-341,thom.ko,Confusion,2020,https://open.spotify.com/track/0F8wygPqJTpKELM9WlcSvS
Card-342,Wafia,I'm Good,2018,https://open.spotify.com/track/2o6dL3brUkkiuFRdrLfdG7
Card-343,Steven Price,Life's Talent For Change,2020,https://open.spotify.com/track/27Q2SjswXjzfZVWlBR5Z4e
Card-344,Florence + The Machine,Moderation,2019,https://open.spotify.com/track/6V0PPYLaQ5fCAPftwIgpuN
Card-345,Matthew Perryman Jones,Living in the Shadows,2016,https://open.spotify.com/track/6gijbGNDNNJgT60Aj7UCyc
Card-346,Axwell /\ Ingrosso,More Than You Know - Acoustic,2017,https://open.spotify.com/track/24XOlemQJORg0nBJAHC24p
Card-347,Jasmine Thompson,Ain't Nobody (Loves Me Better) - Acoustic,2015,https://open.spotify.com/track/1OozJMmjaGAgX8WPTTMpcG
Card-348,Jack Savoretti,Soldier's Eyes,2019,https://open.spotify.com/track/4H7MpMZ4p3Cc06B11bcgL7
Card-349,Jeff Zavac,Hit The Road Jack,2006,https://open.spotify.com/track/5Tcxe1klNq92rFS3ou5iRz
Card-350,Still Corners,Static,2021,https://open.spotify.com/track/4dzJp4NxWFSWUFUhI0s72k
Card-351,2WEI,Toxic,2018,https://open.spotify.com/track/5zj80ti5GGOgMwXHWyqaDm
Card-352,2WEI,Survivor,2018,https://open.spotify.com/track/29Y7wbrOvQlAwZQJM51ugW
Card-353,Al Green,Love And Happiness,1975,https://open.spotify.com/track/13FkFPnKX1eC2V3nwSy5YB
Card-354,Jungle,Busy Earnin',2014,https://open.spotify.com/track/3g86N0SqyfxEVNMHlmW3RE
Card-355,Redbone,Come and Get Your Love - Single Version,1973,https://open.spotify.com/track/7GVUmCP00eSsqc4tzj1sDD
Card-356,Groove Armada,Superstylin',2001,https://open.spotify.com/track/2yWyFT6bW1Rd9cjVvYi4v8
Card-357,Malia J,Smells Like Teen Spirit,2021,https://open.spotify.com/track/1gnSosKDAUGYPTkTLiG5DW
Card-358,Don McLean,American Pie,1971,https://open.spotify.com/track/1fDsrQ23eTAVFElUMaf38X
Card-359,The Runaways,Cherry Bomb,1976,https://open.spotify.com/track/7cdnq45E9aP2XDStHg5vd7
Card-360,Elton John,I'm Still Standing,1983,https://open.spotify.com/track/1jDJFeK9x3OZboIAHsY9k2
Card-361,Joshua Burnside,And You Evade Him/Born in the Blood,2020,https://open.spotify.com/track/3QPb4YCMslM3omndws57Cr
Card-362,2WEI,Insomnia,2018,https://open.spotify.com/track/1EiO0oc4plO7C6hX2GLKvK
Card-363,ERA,Hymne,2000,https://open.spotify.com/track/2iqrFoOyhy0ggd0CVN3Mpb
Card-364,ERA,Enae Volare Mezzo - Remix,2002,https://open.spotify.com/track/1jMK5UcNDbMOzTiWG0YJ2d
Card-365,ERA,Cathar Rhythm,2002,https://open.spotify.com/track/17roC1P0akCIgTEUMarJuh
Card-366,ERA,Misere Mani,2000,https://open.spotify.com/track/5TLehplE6ffqeQAJ665nUv
Card-367,ERA,Mother - Remix,2002,https://open.spotify.com/track/5hDWYX2jd9Ois1oUIybgT2
Card-368,Jefferson Airplane,White Rabbit,1967,https://open.spotify.com/track/4vpeKl0vMGdAXpZiQB2Dtd
Card-369,Jefferson Airplane,Somebody to Love,1967,https://open.spotify.com/track/4uGIJG1jYFonGc4LGp5uQL
Card-370,Gabrielle Aplin,Home,2012,https://open.spotify.com/track/3X01VeoR0GckfiXlFRrJmF
Card-371,Corre,Rituals,2019,https://open.spotify.com/track/0xlHTN5MIpqx0Yz7ONZRnK
Card-372,Bonobo,Break Apart,2017,https://open.spotify.com/track/2pYvd6cHcAIMAM6xMD6nok
Card-373,Angus & Julia Stone,When Was That,2021,https://open.spotify.com/track/5ijJIf7Z8D3YKTEC4d7x6a
Card-374,Novo Amor,Haven (from Life Is Strange),2021,https://open.spotify.com/track/0bndF6tTweNXPjwpPL7Slt
Card-375,Fenne Lily,Brother,2018,https://open.spotify.com/track/3drNJKUF5zYMUEvHbR9MrV
Card-376,Far Caspian,Finding My Way Home,2018,https://open.spotify.com/track/5Rdh332wRhjgmrqhwFJXAQ
Card-377,Angus & Julia Stone,Forever For Us,2021,https://open.spotify.com/track/6xhc0FEZINrNYArdewRcnk
Card-378,Angus & Julia Stone,Tears,2021,https://open.spotify.com/track/0zbB1W8mZNgt7PSfS7BdJg
Card-379,mxmtoon,in the darkness,2021,https://open.spotify.com/track/2zxe1bIcH0mHSMwuc9Fh1k
Card-380,mxmtoon,every wave,2021,https://open.spotify.com/track/1cr2jfBMyyGlo2DBiLA3KN
Card-381,Dido,Hurricanes,2019,https://open.spotify.com/track/1ujIGAJ2sp9ZXJVnZJxbQa
Card-382,JJ Grey & Mofro,Ybor City,2009,https://open.spotify.com/track/7zYBaIo9U2O5kNcMIpCtgx
Card-383,Parov Stelar,The Sun,2014,https://open.spotify.com/track/6Ki0WL4ssXMIHexYSSkAOt
Card-384,2WEI,Gangsta's Paradise,2017,https://open.spotify.com/track/1LGWpTFVDlh98SjfHVaaEK
Card-385,League of Legends,Warriors,2020,https://open.spotify.com/track/3f4fc8c8unrQeKecmUPEDR
Card-386,Alpine Universe,Battles,2021,https://open.spotify.com/track/3oS9E4e9ZmKMGmnICiiz9p
Card-387,Alpine Universe,The Empire of Winds,2020,https://open.spotify.com/track/2mg3b0qMy3z8aFZ08kT3U2
Card-388,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,2021,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ
Card-389,SKAAR,For Andrea,2020,https://open.spotify.com/track/7oBquJ552fIdR2wVknQH1e
Card-390,The Magnets,3 Is The Magic Number,2005,https://open.spotify.com/track/2cD8MAtmQ0eBFc5kyHMGCy
Card-391,Taylor Vick,That's Life Honey,2021,https://open.spotify.com/track/41EWCCqujOEoyQreiu9pt2
Card-392,Kate Bush,Running Up That Hill (A Deal With God),1985,https://open.spotify.com/track/75FEaRjZTKLhTrFGsfMUXR
Card-393,Kate Bush,Running Up That Hill (A Deal With God) - 2018 Remaster,1985,https://open.spotify.com/track/29d0nY7TzCoi22XBqDQkiP
Card-394,Chaka Khan,Ain't Nobody,1996,https://open.spotify.com/track/2NVpYQqdraEcQwqT7GhUkh
Card-395,tiLLie,reaLitie biTes,2022,https://open.spotify.com/track/5rBxXl6fbOZxjPtdSNz4cp
Card-396,Taylor Swift,Anti-Hero,2022,https://open.spotify.com/track/0V3wPSX9ygBnCm8psDIegu
Card-397,The Felice Brothers,Valium,2021,https://open.spotify.com/track/59OMPI6d9LDo6BSMdroQJG
Card-398,Sharon Van Etten,Like I Used To,2021,https://open.spotify.com/track/1kZpYFQHUKv4xHELaaUSqP
Card-399,Elvis Presley,Can't Help Falling in Love,1961,https://open.spotify.com/track/44AyOl4qVkzS48vBsbNXaC
Card-400,Elvis Presley,Suspicious Minds,1969,https://open.spotify.com/track/1H5IfYyIIAlgDX8zguUzns
Card-401,Elvis Presley,Burning Love,1973,https://open.spotify.com/track/7zMUCLm1TN9o9JlLISztxO
Card-402,Low Roar,Don't Be so Serious,2017,https://open.spotify.com/track/27VxXIWKxPbcyinlY3SYc3
Card-403,Low Roar,Bones (feat. Jófriður),2020,https://open.spotify.com/track/16hWU8zGX7EOJJA4xV3hHw
Card-404,Low Roar,Poznań,2017,https://open.spotify.com/track/3660jVthm40vdeB5YBSwdD
Card-405,Taylor Swift,Carolina - From The Motion Picture “Where The Crawdads Sing”,2022,https://open.spotify.com/track/4axSuOg3BqsowKjRpj59RU
Card-406,Lastlings,VERONA,2016,https://open.spotify.com/track/3wjUsST5rYWqt86MIzbOl2
Card-407,Hank Williams,Alone And Forsaken,1992,https://open.spotify.com/track/5zFgBVbfMdfo6kCKm5hD6t
Card-408,Agnes Obel,Fuel to Fire,2013,https://open.spotify.com/track/3fHDbOrSf2IQhLeKaShLS4
Card-409,Joznez,Ready for War,2022,https://open.spotify.com/track/05f1rPg0cUUbShsL4FYcPt
Card-410,Taylor Swift,"no body, no crime (feat. HAIM)",2021,https://open.spotify.com/track/6uwfVkaOM1mcMkFmSn35ix
Card-411,ERA,Nomen Adore,2017,https://open.spotify.com/track/78I1P3Um14sGNkdQxbE6lp
Card-412,The Buggles,Video Killed The Radio Star,1980,https://open.spotify.com/track/7o7E1nrHWncYY7PY94gCiX
Card-413,Danheim,Tyr,2017,https://open.spotify.com/track/6mJw0a9A4ozjC8bJSLdGhY
Card-414,Agnes Obel,Familiar,2016,https://open.spotify.com/track/2EWnKuspetOzgfBtmaNZvJ
Card-415,Alexi Murdoch,Through the Dark,2011,https://open.spotify.com/track/0X8RCllTfjMdxdriSDAMUN
Card-416,Florence + The Machine,Dog Days Are Over,2009,https://open.spotify.com/track/1YLJVmuzeM2YSUkCCaTNUB
Card-417,Beastie Boys,No Sleep Till Brooklyn,1986,https://open.spotify.com/track/5qxChyzKLEyoPJ5qGrdurN
Card-418,The The,This Is the Day,1983,https://open.spotify.com/track/3zf2eLN9Yf8ayZO5cn4Xh5
Card-419,Spacehog,In the Meantime,1995,https://open.spotify.com/track/02lTDOxHeXTHsdwXoz6lpC
Card-420,Yusuf / Cat Stevens,Father And Son,1970,https://open.spotify.com/track/476V2d6iA2tWXgQboKmTtA
Card-421,Shpongle,The Epiphany of Mrs Kugla,2013,https://open.spotify.com/track/5Z7L9ywkKgLmtQCMGlsfam
Card-422,Billie Eilish,you should see me in a crown,2019,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
Card-423,Bonnie Tyler,"Holding Out for a Hero - From ""Footloose"" Soundtrack",1986,https://open.spotify.com/track/5Hyr47BBGpvOfcykSCcaw9
Card-424,Cyndi Lauper,Time After Time,2013,https://open.spotify.com/track/5nB0tsesGL4WUA2QwWasnu
Card-425,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),1987,https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj
Card-426,Eurythmics,Sweet Dreams (Are Made of This),1991,https://open.spotify.com/track/6zIfdCmmhPCX0cMquBsC37
Card-427,Tears For Fears,Shout,1985,https://open.spotify.com/track/2gQaQUhDCNGfBVXTvxAmXQ
Card-428,Soft Cell,Tainted Love,1981,https://open.spotify.com/track/0cGG2EouYCEEC3xfa0tDFV
Card-429,Tears For Fears,Everybody Wants To Rule The World,1985,https://open.spotify.com/track/4RvWPyQ5RL0ao9LPZeSouE
Card-430,a-ha,Take on Me,1985,https://open.spotify.com/track/2WfaOiMkCvy7F5fcp2zZ8L
Card-431,Bakar,Hell N Back,2019,https://open.spotify.com/track/0rVJ6v23RQozOIvr1YotJP
Card-432,Agnes Obel,Riverside,2010,https://open.spotify.com/track/7iHl6LcHD94l5VpmfrBUmG
Card-433,Metro Boomin,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",2023,https://open.spotify.com/track/6Ec5LeRzkisa5KJtwLfOoW
Card-434,ERA,7 Seconds,2017,https://open.spotify.com/track/2OpEpYYZWsL6OgiaaO02Qx
Card-435,Fleetwood Mac,Everywhere,2017,https://open.spotify.com/track/6QqaQQ0YQirAzaPPKnaDKV
Card-436,Nina Lee,Go Baby Go,2023,https://open.spotify.com/track/4rD2SpgwtJ4k4eXrUwWUnK
Card-437,Foreigner,I Want to Know What Love Is,2020,https://open.spotify.com/track/1vZBRmedwQFHniCqtTaLSf
Card-438,Rita Wilson,Til You're Home,2022,https://open.spotify.com/track/6wWdJDgz1e3oG5O98LlGxd
Card-439,Neil Young,Heart Of Gold,2010,https://open.spotify.com/track/5vd1QZ0tdXOExiegC55IAS
Card-440,Heilung,Anoana,2022,https://open.spotify.com/track/4wF6lIxhTibOo5yeeYChUf
Card-441,Tom Petty,Love Is A Long Road,1989,https://open.spotify.com/track/4PJEK76V3A1S0XzZJuTWh7
Card-442,Neil Young,Harvest Moon,2010,https://open.spotify.com/track/2nekCvC9XRXQckWNnkIp2l
Card-443,Of Monsters and Men,Crystals,2015,https://open.spotify.com/track/51gJTJ1l7OCWHjGvfiZ177
Card-444,Of Monsters and Men,Little Talks,2012,https://open.spotify.com/track/2ihCaVdNZmnHZWt0fvAM7B
Card-445,Of Monsters and Men,Wolves Without Teeth,2015,https://open.spotify.com/track/2w8cJaVndSM5hPTiCzpQ0b
Card-446,Zero 7,In The Waiting Line,2001,https://open.spotify.com/track/57kozn0j4DL3toKrqKQY0U
Card-447,Agnes Obel,The Curse,2013,https://open.spotify.com/track/7hiY7fVxa0LEUeUP4F4ReR
Card-448,Bananarama,Venus,2001,https://open.spotify.com/track/4kxOMXF9aVjztdBVM12gbn
Card-449,Max Anson,Channel,2017,https://open.spotify.com/track/2OWb6PAUh5TpcG4dO6iXNu
Card-450,Max Anson,Men of Thunder,2014,https://open.spotify.com/track/5OysNW4YIMdp2t8Kk0urGt
Card-451,Billie Eilish,when the party's over,2019,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
Card-452,LEMON BOY,Puzzle Pieces,2024,https://open.spotify.com/track/3XIYzQaQIyY6HMqJZ4z0wJ
Card-453,Smokey Brights,Save Us Sarah,2024,https://open.spotify.com/track/4pefiqaGj0cSFK0IBlUj2n
Card-454,Max Anson,Bitterness,2017,https://open.spotify.com/track/5n9L6XZyy7VjJEFSYUhxcp
Card-455,Max Anson,Chromatic People,2017,https://open.spotify.com/track/4c4Mi8lHS0QCYfs8WNu1OB
Card-456,Lana Del Rey,Video Games,2012,https://open.spotify.com/track/0fBSs3fRoh1yJcne77fdu9
Card-457,AURORA,Animal Soul,2023,https://open.spotify.com/track/17eWg9cwEB76Bt4KnjNpMe
Card-458,Yusuf / Cat Stevens,"If You Want To Sing Out, Sing Out",2020,https://open.spotify.com/track/340t55txxJWQmTFK7wARZh
Card-459,Nina Simone,Feeling Good,1965,https://open.spotify.com/track/6Rqn2GFlmvmV4w9Ala0I1e
Card-460,Dua Lipa,Houdini,2023,https://open.spotify.com/track/4OMJGnvZfDvsePyCwRGO7X
Card-461,Whitney Houston,I Will Always Love You - Film Version,2017,https://open.spotify.com/track/6XQz4HwNIQZ652JFa7putY
Card-462,Marbert Rocel,Always on My Mind,2015,https://open.spotify.com/track/4W40sgfJNXLkVf3lowsQzf
Card-463,Michael Kiwanuka,Cold Little Heart - Radio Edit,2017,https://open.spotify.com/track/7KX65PC1UZuImsUInThbav
Card-464,Metsuo,Room 405,2008,https://open.spotify.com/track/7yv8jPXun0Af19jgFYkGV6
Card-465,New Order,Blue Monday,1987,https://open.spotify.com/track/6hHc7Pks7wtBIW8Z6A0iFq
Card-466,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),1979,https://open.spotify.com/track/3vkQ5DAB1qQMYO4Mr9zJN6
Card-467,Bananarama,Venus,1986,https://open.spotify.com/track/4XX1pFUkQOZTYp6Hb6a6Ae
Card-468,Arcane,Heavy Is The Crown (Original Score) (from the series Arcane League of Legends),2024,https://open.spotify.com/track/4TGZTPJ50VXfqCIEwf6Bmm
Card-469,Arcane,Spin The Wheel (from the series Arcane League of Legends),2024,https://open.spotify.com/track/3r1Fg9teKc6ZkZVtjJwCtV
Card-470,Tanita Tikaram,Twist in My Sobriety,1988,https://open.spotify.com/track/6wWlaSxOrBizAcpqkuv1FJ
Card-471,Arcane,Ma Meilleure Ennemie (from the series Arcane League of Legends),2024,https://open.spotify.com/track/2LwsunYgfRoqyIsNtgOCQx
Card-472,Arcane,Sucker (from the series Arcane League of Legends),2024,https://open.spotify.com/track/0osQqNcvhl7pD6FtjOcT9T
Card-473,Arcane,To Ashes and Blood (from the series Arcane League of Legends),2024,https://open.spotify.com/track/1NzNNQuppVgVYrm2hvrPK2
Card-474,CHVRCHES,Warning Call,2016,https://open.spotify.com/track/00EXQo4oF8LyQMa8byKvGM
Card-475,Lyle Lovett,If I Had A Boat - Live,2015,https://open.spotify.com/track/7te7esYdaT5zoAFd6CIz89
Card-476,Chris Isaak,Wicked Game,1989,https://open.spotify.com/track/7w5AOd6HrDIHewHfpABEss
Card-477,Seal,Kiss from a Rose,1994,https://open.spotify.com/track/3YKptz29AsOlm7WAVnztBh
